,bus,PlantCode,GenID,Census Tract,Lat,Lon
2659,1747,0,0,800,40.14465791,-122.2116928
2660,1752,0,0,20107,39.24586381,-120.0274494
2661,1761,0,0,22600,38.7794983,-121.2827414
2662,1762,0,0,154100,38.75227765,-122.7195493
2663,1775,0,0,5205,38.53171154,-121.4001031
2664,1783,0,0,253502,38.123638,-121.829231
2665,1787,0,0,4001,38.08793823,-121.3882058
2666,1788,0,0,4309,38.11600961,-121.290442
2667,1789,0,0,4502,38.13724028,-121.2613779
2668,1797,0,0,5213,37.71036086,-121.4899576
2669,1799,0,0,980900,37.74602982,-122.4033721
2670,1801,0,0,602,37.65300923,-121.0196588
2671,1802,0,0,1800,37.637159,-120.993187
2672,1806,0,0,3700,37.48773294,-120.8968342
2673,1807,0,0,612500,37.45537671,-122.1782867
2674,1810,0,0,504602,37.41613333,-122.0308028
2675,1813,0,0,512001,37.26909516,-121.7872462
2676,1814,0,0,507004,37.22643981,-121.9773522
2677,1815,0,0,512058,37.24447236,-121.7964123
2678,1819,0,0,512100,37.22628255,-121.7462767
2679,1820,0,0,512100,37.22141404,-121.746599
2680,1821,0,0,512602,36.99859078,-121.5364215
2681,1824,0,0,11602,35.01551078,-117.5657344
2682,1830,0,0,11600,35.21629199,-120.847388
2683,1831,0,0,10425,34.14883909,-115.1219475
2684,1832,0,0,2410,34.94478983,-120.4577742
2685,1834,0,0,980200,34.59531611,-117.3630892
2686,1839,0,0,1308,34.4041565,-119.7265495
2687,1840,0,0,25100,34.29103334,-114.141425
2688,1844,0,0,4004,34.0417976,-117.36086
2689,1846,0,0,12700,34.04401675,-117.5682165
2690,1847,0,0,12202,33.98992232,-117.6806503
2691,1855,0,0,44524,33.93161389,-116.5689805
2692,1858,0,0,44524,33.91063251,-116.5528915
2693,1861,0,0,30900,33.96216982,-117.4528961
2694,1862,0,0,46900,33.67121576,-115.5589824
2695,1866,0,0,11714,33.85342728,-117.8570252
2696,1867,0,0,87401,33.83104984,-117.9113948
2697,1876,0,0,42724,33.687275,-117.1460111
2698,1878,0,0,8350,32.87607979,-117.1658958
2699,1879,0,0,8305,32.883611,-117.222466
2700,1881,0,0,13308,32.5916948,-117.0585226
2701,1887,0,0,3103,38.24645008,-120.0338424
2702,1890,0,0,2102,38.13789804,-120.3701892
2703,1893,0,0,9100,34.19593016,-119.1668901
2704,1895,0,0,4715,34.14113701,-119.1844939
2705,,,,,,
2706,1901,0,0,11602,34.99610491,-117.3036821
2707,1906,0,0,406100,37.77065318,-122.2246715
2708,1907,0,0,507203,37.25376296,-121.9662772
2709,1911,0,0,903,39.73015383,-121.796365
2710,1920,0,0,7903,36.18093633,-120.3879297
2711,1925,0,0,5103,35.41569334,-119.0119946
2712,1932,0,0,6012,35.05390316,-118.34667
2713,1933,0,0,6012,35.07305681,-118.3203834
2714,1936,0,0,6012,35.07922962,-118.3049045
2715,1937,0,0,3304,35.21033334,-119.5826444
2716,1940,0,0,310601,34.19192629,-118.3231889
2717,1944,0,0,551101,33.92079574,-118.1274327
2718,1945,0,0,293307,33.78784139,-118.3002395
2719,1950,0,0,505202,37.36937638,-121.9563813
2720,1951,0,0,11600,35.21590889,-120.8512451
2721,1954,0,0,2207,34.10370114,-117.5264367
2722,1963,0,0,511,37.70470281,-121.0417369
2723,1969,0,0,8200,36.53156657,-120.1704548
2724,1975,0,0,1200,36.26974983,-119.6473706
2725,1978,0,0,1703,35.83498773,-119.9426154
2726,1980,0,0,1800,36.31853504,-119.3117235
2727,1992,0,0,4600,34.12874902,-119.0956835
2728,2001,0,0,2804,34.09563526,-117.440474
2729,2003,0,0,3302,34.07679718,-117.4346845
2730,2004,0,0,3700,34.10130445,-117.368353
2731,2005,0,0,5102,34.164599,-117.2864129
2732,2007,0,0,4700,34.12072036,-117.3103556
2733,2008,0,0,6402,34.12095856,-117.2583267
2734,2013,0,0,9502,34.89160541,-117.049312
2735,2023,0,0,43401,33.74682731,-116.9756602
2736,2025,0,0,44907,33.80845523,-116.4726024
2737,2030,0,0,11504,33.87894152,-117.8873634
2738,2031,0,0,86803,33.83755882,-117.9681754
2739,2032,0,0,87602,33.80803397,-117.9332035
2740,2033,0,0,86502,33.84837748,-117.9106911
2741,2034,0,0,86301,33.82668375,-117.9024838
2742,2035,0,0,21813,33.85820599,-117.8071247
2743,2036,0,0,63400,33.62954877,-117.9250012
2744,2039,0,0,8350,32.88485153,-117.2008385
2745,2040,0,0,4101,32.7126482,-117.1308139
2746,2044,0,0,10102,33.15371813,-115.639604
2747,2045,0,0,405500,34.0822219,-117.9261072
2748,2046,0,0,430004,34.13866519,-117.9657695
2749,2047,0,0,431100,34.14300447,-118.0028218
2750,2050,0,0,480011,34.12854766,-118.0674658
2751,2053,0,0,434100,34.05215852,-118.0488728
2752,2055,0,0,500402,34.00190359,-118.0782253
2753,2057,0,0,532001,34.00609425,-118.1216643
2754,2058,0,0,503402,33.94801917,-118.0066737
2755,2061,0,0,555300,33.92451886,-118.0676978
2756,2062,0,0,501001,33.99005369,-118.0648964
2757,2063,0,0,530700,34.05746641,-118.1822514
2758,2064,0,0,531102,34.03653489,-118.1789908
2759,2066,0,0,531701,34.02441084,-118.1546498
2760,2068,0,0,532900,33.97555785,-118.2480049
2761,2069,0,0,536000,33.95677603,-118.1899735
2762,2072,0,0,536104,33.94534369,-118.1750032
2763,2074,0,0,535803,33.94710328,-118.213069
2764,2075,0,0,540300,33.92709968,-118.2127966
2765,2076,0,0,540102,33.92066364,-118.1880085
2766,2077,0,0,541401,33.91649613,-118.2385643
2767,2078,0,0,542200,33.88177182,-118.1956953
2768,2079,0,0,461100,34.19147793,-118.1484119
2769,2080,0,0,121802,34.22272085,-118.388532
2770,2084,0,0,186202,34.12070019,-118.2262352
2771,2085,0,0,199002,34.08673267,-118.21442
2772,2086,0,0,183620,34.11393906,-118.1893829
2773,2087,0,0,542602,33.8974341,-118.2247208
2774,2091,0,0,700102,34.08994998,-118.3608738
2775,2093,0,0,701801,34.02976491,-118.4659844
2776,2094,0,0,702501,34.01504769,-118.4022034
2777,2095,0,0,702801,34.01144285,-118.4164117
2778,2097,0,0,980013,33.90951875,-118.3908616
2779,2098,0,0,980030,33.90937336,-118.4115222
2780,2100,0,0,650300,33.86598502,-118.3483554
2781,2102,0,0,980005,33.84816655,-118.3300529
2782,2103,0,0,670418,33.77966215,-118.3873419
2783,2105,0,0,512,36.92817149,-120.1070544
2784,2107,0,0,400,39.36528231,-122.2638437
2785,2109,0,0,10203,38.56753222,-121.5688412
2786,2113,0,0,152000,38.44026158,-122.7090068
2787,2118,0,0,252904,38.40796819,-121.9535987
2788,2123,0,0,368002,37.96209566,-122.3474106
2789,2126,0,0,382000,37.92501343,-122.3373506
2790,2131,0,0,420100,37.8908588,-122.2922097
2791,2133,0,0,421400,37.88892428,-122.272939
2792,2135,0,0,422300,37.87242957,-122.2781691
2793,2138,0,0,423300,37.8544867,-122.2796669
2794,2142,0,0,404200,37.83632031,-122.2200046
2795,2145,0,0,339003,37.90480205,-122.0609609
2796,2146,0,0,341000,37.89510414,-122.0737283
2797,2151,0,0,610302,37.51313717,-122.2062532
2798,2152,0,0,432601,37.72239092,-122.1616289
2799,2153,0,0,410200,37.73986963,-122.1554072
2800,2154,0,0,432400,37.70698474,-122.1771784
2801,2155,0,0,435800,37.68021007,-122.1262564
2802,2156,0,0,433104,37.71581395,-122.1439269
2803,2157,0,0,433700,37.6863891,-122.1021887
2804,2158,0,0,435400,37.66851129,-122.0849976
2805,2159,0,0,430700,37.70187077,-122.0827995
2806,2160,0,0,345114,37.78212148,-121.9676808
2807,2165,0,0,5502,37.64624161,-121.5464501
2808,2166,0,0,1600,37.97044803,-121.2681709
2809,2176,0,0,121701,36.97633055,-121.9646549
2810,2179,0,0,122004,36.98428364,-121.9154166
2811,2181,0,0,12200,36.61739069,-121.9190297
2812,2185,0,0,4409,36.84992908,-119.803345
2813,2186,0,0,5805,36.77800449,-119.6737998
2814,2188,0,0,300,36.72636077,-119.7927116
2815,2196,0,0,5103,35.4207551,-118.9637524
2816,2197,0,0,2303,35.35813714,-118.9249094
2817,2198,0,0,507,35.37708756,-119.0773347
2818,2207,0,0,2703,34.6427778,-120.4548466
2819,2208,0,0,12606,40.89028086,-121.7968934
2820,2210,0,0,980300,34.4195105,-119.8513903
2821,2215,0,0,980005,33.84751172,-118.3111216
2822,2218,0,0,980035,33.99707836,-117.9143016
2823,2219,0,0,11000,33.86946944,-117.9596958
2824,2220,0,0,400,39.91096984,-121.3275804
2825,2222,0,0,21043,38.78137265,-121.3195751
2826,2227,0,0,74200,33.72690426,-117.8685382
2827,2230,0,0,43602,33.78334936,-116.9593832
2828,2234,0,0,44701,33.83019433,-116.5148399
2829,2235,0,0,46900,33.80964288,-115.4510934
2830,2238,0,0,315000,38.03273648,-122.0743277
2831,2240,0,0,552602,33.89149927,-118.071162
2832,2245,0,0,451104,37.79748937,-121.6033106
2833,2248,0,0,5201,37.94620721,-120.5276303
2834,2252,0,0,302006,37.99529965,-121.7018916
2835,2254,0,0,2100,37.09834375,-121.0484791
2836,2263,0,0,6500,35.01359157,-117.8813046
2837,2264,0,0,6012,35.03484956,-118.2806898
2838,2274,0,0,10300,34.95748592,-116.6531954
2839,2285,0,0,43271,33.5841918,-117.2554484
2840,2286,0,0,62614,33.64037384,-117.8499344
2841,2287,0,0,2901,36.20500203,-119.3410815
2842,2290,0,0,508708,37.37717118,-122.0063579
2843,2292,0,0,315000,38.04166454,-122.0293338
2844,2297,0,0,3803,37.91116804,-121.2558883
2845,2300,0,0,504602,37.42573614,-121.9336799
2846,2304,0,0,30711,38.64677997,-121.0705589
2847,2307,0,0,16202,32.8293907,-116.9663913
2848,2314,0,0,5514,34.85927794,-118.4352171
2849,2318,0,0,10000,38.68746574,-120.0658613
2850,2321,0,0,329000,37.98676821,-122.0402689
2851,2322,0,0,17801,37.78310949,-122.400223
2852,2324,0,0,25300,37.74620312,-122.420327
2853,2327,0,0,800,36.0934423,-117.9576142
2854,2328,0,0,2506,37.60912941,-120.9928722
2855,2333,0,0,30101,33.9988765,-117.3488524
2856,2337,0,0,40600,40.08983849,-120.1723133
2857,2349,0,0,8706,38.58605279,-121.2124628
2858,2350,0,0,1201,38.56923017,-121.4849919
2859,2357,0,0,9201,38.50138226,-121.3160589
2860,2362,0,0,87805,33.81699412,-117.9763665
2861,2364,0,0,21921,33.85647208,-117.7683222
2862,2365,0,0,11714,33.85839882,-117.8622674
2863,2367,0,0,508102,37.32734247,-121.9962031
2864,2369,0,0,505403,37.33909296,-121.978458
2865,2378,0,0,505202,37.37593549,-121.9509503
2866,2379,0,0,46900,33.57898011,-114.8159277
2867,2384,0,0,6101,36.68448148,-119.5536121
2868,2396,0,0,11205,34.2453792,-116.9003541
2869,2399,0,0,6004,35.20709103,-118.2479019
2870,2401,0,0,980007,33.76483417,-118.0988825
2871,2402,0,0,1200,36.13838951,-119.577214
2872,2403,0,0,11600,39.14379082,-123.1988789
2873,2405,0,0,10102,33.20491247,-115.5731889
2874,2409,0,0,505202,37.36428512,-121.9442823
2875,2459,0,0,46900,33.59107725,-114.9020467
2876,2478,0,0,4202,37.80942383,-120.2983713
2877,2493,0,0,10101,33.2344301,-115.5018192
2878,2494,0,0,10101,33.18028155,-115.4499616
2879,2500,0,0,45612,33.55500362,-116.0600851
2880,2505,0,0,44520,33.82983924,-116.3708015
2881,2510,0,0,49101,33.69967154,-116.2428683
2882,2534,0,0,45619,33.56943413,-116.1125955
2883,2542,0,0,11303,32.7977246,-115.50983
2884,2544,0,0,10300,32.91296016,-115.5356477
2885,2550,0,0,11803,32.75250849,-115.5776647
2886,2560,0,0,11201,32.81176788,-115.5357961
2887,2588,0,0,12400,32.76529069,-115.2655652
2888,2590,0,0,12400,32.76021649,-115.2465053
2889,2597,0,0,10101,33.1258874,-115.5018568
2890,2602,0,0,10102,33.17665857,-115.6059038
2891,2604,0,0,10102,33.13303543,-115.545035
2892,2606,0,0,10102,33.13309704,-115.5972197
2893,2611,0,0,10102,33.19103581,-115.5448337
2894,2612,0,0,10101,33.13302181,-115.5018236
2895,2617,0,0,11901,32.71464196,-115.5168794
2896,2623,0,0,44520,33.830069,-116.369271
2897,2626,0,0,911001,34.5350775,-117.6871419
2898,2627,0,0,124300,34.1743356,-118.3598441
2899,2629,0,0,124300,34.17710022,-118.3629079
2900,2633,0,0,115404,34.2285077,-118.5437736
2901,2638,0,0,920050,34.49147524,-118.5159143
2902,2647,0,0,980016,34.00785463,-118.2040763
2903,2652,0,0,187102,34.10903424,-118.2525833
2904,2653,0,0,199002,34.07874152,-118.2258042
2905,2656,0,0,980016,34.00612346,-118.1992856
2906,2657,0,0,804,34.15782344,-117.6676671
2907,2659,0,0,980009,34.15546437,-118.2819427
2908,2660,0,0,6500,35.24286159,-118.0523865
2909,2662,0,0,6500,35.25202204,-118.0474048
2910,2666,0,0,238000,33.94628,-118.312609
2911,2667,0,0,10300,35.12382286,-116.4791586
2912,2689,0,0,907,37.68849485,-120.9764657
2913,2696,0,0,1500,37.64308214,-121.04006
2914,2733,0,0,10300,35.2551635,-114.948603
2915,2791,0,0,12500,40.93062273,-122.4179475
2916,2798,0,0,154304,38.68013442,-123.3130008
2917,2799,0,0,154304,38.47368741,-123.1306126
2918,2803,0,0,902,38.93227072,-122.7414789
2919,2805,0,0,3304,35.37031701,-119.8162083
2920,2806,0,0,3304,35.37116439,-119.8234212
2921,2818,0,0,2408,34.95075936,-120.4442587
2922,2823,0,0,7903,36.42291507,-120.3736961
2923,2824,0,0,7903,36.41774269,-120.368967
2924,2831,0,0,8304,36.72032757,-120.6034063
2925,2834,0,0,3300,37.51076974,-121.2403856
2926,2835,0,0,13000,35.33292776,-120.778991
2927,2836,0,0,11600,35.21258755,-120.8552647
2928,2839,0,0,451104,37.79109773,-121.6352118
2929,2840,0,0,451103,37.66929463,-121.7085506
2930,2841,0,0,451103,37.66723473,-121.7137777
2931,2846,0,0,101,37.85667733,-120.9111256
2932,2847,0,0,4905,37.85665683,-120.9448151
2933,2849,0,0,802,36.72574528,-121.3287746
2934,2856,0,0,253501,38.22746271,-121.736692
2935,2857,0,0,253501,38.22430399,-121.7378698
2936,2862,0,0,12708,35.38093375,-120.0401754
2937,2864,0,0,6600,35.39710527,-119.4599187
2938,2875,0,0,2403,35.31441307,-118.977625
2939,2883,0,0,12302,35.09947026,-120.5011561
2940,2890,0,0,606100,37.58199384,-122.3215168
2941,2907,0,0,3124,35.31734676,-119.0669656
2942,2909,0,0,5103,35.45580114,-119.0207501
2943,2916,0,0,5103,35.48403553,-119.0294397
2944,3017,0,0,151307,38.378879,-122.7130303
2945,3022,0,0,154100,38.80572407,-122.8146205
2946,3035,0,0,4001,38.08776528,-121.3888667
2947,3045,0,0,441503,37.45729922,-121.9218574
2948,3053,0,0,507600,37.28963385,-122.0357638
2949,3054,0,0,511916,37.2337413,-121.8994112
2950,3057,0,0,10504,36.69394401,-121.6825879
2951,3059,0,0,121200,37.01310991,-121.9747117
2952,3062,0,0,511911,37.22434747,-121.7941699
2953,3066,0,0,511911,37.22171036,-121.7943244
2954,3069,0,0,303206,37.94155758,-121.7589315
2955,3070,0,0,304001,37.88823578,-121.7374072
2956,3076,0,0,443103,37.5411017,-121.8970991
2957,3077,0,0,440337,37.59360301,-122.0160764
2958,3114,0,0,306004,38.00748433,-121.7793908
2959,3122,0,0,355107,37.96179471,-121.8896152
2960,3123,0,0,355107,37.96199762,-121.8894192
2961,3124,0,0,354002,37.90684126,-122.2054568
2962,3129,0,0,313204,37.98441517,-121.9066217
2963,3130,0,0,313204,37.98257488,-121.9085642
2964,3132,0,0,314102,38.02066422,-121.9070631
2965,3133,0,0,313204,37.99214292,-121.9075094
2966,3135,0,0,306002,37.99898773,-121.7865937
2967,3137,0,0,306003,37.99956877,-121.7878569
2968,3151,0,0,608025,37.56671706,-122.2797655
2969,3153,0,0,608025,37.56652943,-122.2794288
2970,3154,0,0,605100,37.59019531,-122.3630635
2971,3157,0,0,602300,37.64971062,-122.4051769
2972,3181,0,0,357000,38.02922545,-122.2038323
2973,3188,0,0,252305,38.23083096,-122.0997434
2974,3189,0,0,252305,38.23076465,-122.0996187
2975,3193,0,0,201006,38.16682751,-122.2537712
2976,3195,0,0,252204,38.1844664,-122.2100428
2977,3216,0,0,12603,40.47412045,-122.2076883
2978,3242,0,0,1101,39.8013884,-122.2652408
2979,3263,0,0,3804,37.90766399,-121.3115748
2980,3265,0,0,450701,37.56611696,-121.8745127
2981,3266,0,0,450701,37.56367417,-121.8767451
2982,3267,0,0,355107,37.96270655,-121.8912862
2983,3270,0,0,345103,37.74259816,-121.9381251
2984,3271,0,0,608600,37.52325467,-122.2654562
2985,3274,0,0,509700,37.38522804,-122.0694618
2986,3283,0,0,5100,36.78778885,-119.788095
2987,3284,0,0,7903,36.39953637,-120.2827156
2988,3301,0,0,3300,37.49613828,-121.2227651
2989,3302,0,0,3300,37.42948355,-121.1840294
2990,3303,0,0,3300,37.42328324,-121.1809468
2991,3304,0,0,2002,37.17191893,-121.0918198
2992,3305,0,0,2002,37.1669096,-121.0902415
2993,3306,0,0,12302,35.17132047,-120.5910645
2994,3308,0,0,6600,35.39384103,-119.4644425
2995,3309,0,0,6600,35.39857635,-119.4506931
2996,3336,0,0,8507,38.65535851,-121.1352702
2997,3338,0,0,151602,38.42587814,-122.5956368
2998,3339,0,0,152702,38.49900123,-122.7570972
2999,3340,0,0,355107,37.95566798,-121.8748156
3000,3341,0,0,355107,37.95329733,-121.8708788
3001,3342,0,0,355107,37.91771297,-121.7969859
3002,3343,0,0,355107,37.91523395,-121.7903793
3003,3345,0,0,304001,37.8963405,-121.7390114
3004,3346,0,0,355112,37.822072,-121.6611238
3005,3348,0,0,345103,37.74283133,-121.9369504
3006,3351,0,0,435103,37.67556012,-122.0436899
3007,3352,0,0,435103,37.67957569,-122.0404933
3008,3357,0,0,345103,37.74417617,-121.9338329
3009,3359,0,0,345103,37.74628214,-121.9353366
3010,3368,0,0,252206,38.20502529,-122.1480892
3011,3370,0,0,252305,38.2364441,-122.0962891
3012,3378,0,0,1601,36.24182596,-119.9008321
3013,3379,0,0,1601,36.24238375,-119.9008426
3014,3399,0,0,303207,37.96127671,-121.7491277
3015,3400,0,0,303207,37.95578681,-121.7465052
3016,3402,0,0,303210,37.91984398,-121.7293462
3017,3404,0,0,306004,38.0074717,-121.7816194
3018,3405,0,0,10200,39.78181875,-122.2653756
3019,3409,0,0,100,39.00717143,-122.1519894
3020,3411,0,0,302,39.1659237,-122.2487227
3021,3415,0,0,11500,38.76926265,-122.007507
3022,3416,0,0,11500,38.76547095,-122.0044519
3023,3431,0,0,5502,37.69775574,-121.5377893
3024,3434,0,0,201003,38.24928147,-122.2605858
3025,3435,0,0,201005,38.24798067,-122.2737546
3026,3436,0,0,252903,38.3413346,-122.0507255
3027,3438,0,0,252903,38.40013889,-122.0080535
3028,3439,0,0,252903,38.40376055,-122.0031666
3029,3466,0,0,451104,37.68673908,-121.5783441
3030,3477,0,0,3400,37.42015172,-121.1796038
3031,3525,0,0,12200,40.405703,-122.2822838
3032,3532,0,0,100,40.24793375,-122.1488166
3033,3535,0,0,502,40.26869579,-121.0878894
3034,3537,0,0,10500,39.43452687,-123.7993515
3035,3540,0,0,3304,35.09389609,-119.2788147
3036,3544,0,0,3303,35.12230782,-119.4474111
3037,3550,0,0,3304,35.10813566,-119.3454292
3038,3554,0,0,3304,35.27249464,-119.4749415
3039,3555,0,0,3222,35.09500755,-119.0565071
3040,3556,0,0,11004,39.31159801,-123.7867792
3041,3557,0,0,11001,39.12965653,-123.7113586
3042,3562,0,0,10700,39.3913492,-123.3405158
3043,3571,0,0,300,38.99748889,-122.8942112
3044,3581,0,0,10200,39.76862104,-122.1382261
3045,3586,0,0,1100,39.70701218,-121.8283286
3046,3648,0,0,702,39.13289048,-120.9653677
3047,3649,0,0,22002,39.11521967,-120.9526614
3048,3654,0,0,22002,39.11591063,-120.9523666
3049,3660,0,0,902,38.93185937,-122.7406789
3050,3662,0,0,11700,39.10238846,-123.156215
3051,3664,0,0,154100,38.7996382,-122.9877873
3052,3665,0,0,153904,38.60697451,-122.8419709
3053,3667,0,0,154100,38.71186637,-122.9066155
3054,3675,0,0,151100,38.30151628,-122.7477593
3055,3692,0,0,201003,38.25125108,-122.2366631
3056,3721,0,0,252502,38.24676682,-122.0392314
3057,3730,0,0,11400,38.74906676,-121.6925761
3058,3732,0,0,51100,38.89582078,-121.5436387
3059,3733,0,0,51100,38.78508519,-121.6170576
3060,3734,0,0,51100,38.91011527,-121.5434489
3061,3748,0,0,20300,38.91802899,-121.0653183
3062,3750,0,0,20300,38.90058203,-121.0864181
3063,3751,0,0,20501,38.89039123,-121.0972754
3064,3756,0,0,20502,38.88368684,-121.0979645
3065,3758,0,0,21204,38.84479345,-121.1668587
3066,3764,0,0,30804,38.66009413,-120.9468641
3067,3765,0,0,201,38.48074539,-120.8451101
3068,3792,0,0,4102,37.97459396,-120.3156182
3069,3793,0,0,4102,37.97396145,-120.3199136
3070,3809,0,0,451104,37.78055569,-121.6265182
3071,3850,0,0,3118,37.9930269,-121.3471896
3072,3854,0,0,900,37.96089598,-121.3333634
3073,3873,0,0,5131,37.81911271,-121.1448224
3074,3875,0,0,5106,37.75512795,-121.2521377
3075,3884,0,0,5213,37.71011233,-121.4892785
3076,3908,0,0,61000,37.7111776,-122.4034698
3077,3915,0,0,606900,37.52510483,-122.3566876
3078,3934,0,0,356002,38.00237317,-122.1992296
3079,3939,0,0,314200,38.04130968,-121.987931
3080,3941,0,0,314103,38.02688151,-121.9466659
3081,3942,0,0,314102,38.01953431,-121.926452
3082,3943,0,0,311000,38.02026822,-121.9055978
3083,3944,0,0,309000,38.030044,-121.869559
3084,3968,0,0,451602,37.68022393,-121.7803261
3085,3973,0,0,451104,37.75208203,-121.677594
3086,3998,0,0,503315,37.32108512,-121.8046437
3087,4015,0,0,512602,37.00735175,-121.5567818
3088,4023,0,0,3300,37.56261569,-121.3065147
3089,4051,0,0,2100,37.01347615,-120.9648091
3090,4054,0,0,8402,36.88938221,-120.6545414
3091,4062,0,0,201,37.12696624,-120.1471729
3092,4071,0,0,102,37.09755144,-119.6964946
3093,4078,0,0,3900,36.79302527,-120.114044
3094,4079,0,0,8600,36.7067866,-119.8804372
3095,4083,0,0,3900,36.6620127,-120.0972365
3096,4088,0,0,1415,36.71784414,-119.7363587
3097,4115,0,0,7204,36.53335861,-119.5752191
3098,4118,0,0,7004,36.55030174,-119.5935978
3099,4120,0,0,7300,36.53705175,-119.5933222
3100,4125,0,0,7802,36.2840465,-120.1215053
3101,4129,0,0,7903,36.41785343,-120.3687123
3102,4171,0,0,11204,36.37526934,-121.2589411
3103,4192,0,0,1601,36.24239704,-119.9053112
3104,4193,0,0,1703,35.84282857,-119.9154004
3105,4194,0,0,1703,35.83537439,-119.9153936
3106,4195,0,0,1601,36.00746912,-119.9517514
3107,4196,0,0,1703,36.04372226,-120.0928212
3108,4197,0,0,1703,36.03630971,-120.0926676
3109,4200,0,0,1601,36.22630886,-119.9053221
3110,4203,0,0,1300,36.07993249,-119.5720498
3111,4209,0,0,13100,35.55502834,-120.6812864
3112,4226,0,0,2809,34.70063174,-120.4364283
3113,4229,0,0,4500,35.73349463,-120.0273588
3114,4230,0,0,4500,35.77466692,-119.9737478
3115,4231,0,0,4500,35.71207985,-120.0125308
3116,4232,0,0,4500,35.77526244,-119.9153719
3117,4234,0,0,1703,35.78923287,-119.9153606
3118,4235,0,0,4500,35.77530914,-119.9151728
3119,4236,0,0,4500,35.61491759,-119.8532744
3120,4237,0,0,3304,35.441176,-119.6427451
3121,4238,0,0,3304,35.38334067,-119.6426257
3122,4249,0,0,3304,35.28166263,-119.4747947
3123,4250,0,0,3304,35.28174466,-119.4695238
3124,4263,0,0,106,35.457462,-119.0744513
3125,4305,0,0,4906,37.8429854,-121.0547784
3126,4306,0,0,358000,38.0535877,-122.2349694
3127,4308,0,0,253501,38.22169173,-121.8663577
3128,4310,0,0,253502,38.12783998,-121.8296591
3129,4312,0,0,253502,38.12390495,-121.8287364
3130,4322,0,0,512100,37.22209873,-121.7471145
3131,4337,0,0,400,39.9880733,-121.2820275
3132,4395,0,0,358000,38.04813879,-122.2582794
3133,4411,0,0,252904,38.40504978,-121.9208082
3134,4412,0,0,252904,38.40307739,-121.9207073
3135,4437,0,0,378000,37.94258603,-122.3905568
3136,4447,0,0,390200,37.90404144,-122.2911897
3137,4449,0,0,420100,37.8907646,-122.2921956
3138,4461,0,0,401700,37.82568859,-122.2954781
3139,4469,0,0,980900,37.73953452,-122.3929204
3140,4470,0,0,613501,37.6101832,-122.4348289
3141,4481,0,0,435500,37.6772638,-122.0919634
3142,4495,0,0,435400,37.67074647,-122.0872101
3143,4500,0,0,304002,37.80056101,-121.6433437
3144,4518,0,0,101,37.86120166,-120.8808031
3145,4532,0,0,504602,37.4214308,-121.9377141
3146,4534,0,0,2100,37.0417163,-121.0107042
3147,4542,0,0,122204,36.97904093,-121.8678213
3148,4555,0,0,8304,36.71383749,-120.7027077
3149,4557,0,0,1100,36.86188982,-120.3395772
3150,4558,0,0,8304,36.53228579,-120.4787595
3151,4567,0,0,7600,36.54701568,-119.8812531
3152,4579,0,0,6600,35.50127731,-119.4480856
3153,4602,0,0,3304,35.20939058,-119.5982028
3154,4617,0,0,5405,36.82413778,-119.7687253
3155,4623,0,0,253502,38.17616223,-121.7922653
3156,4634,0,0,3400,37.25343405,-121.1191006
3157,4643,0,0,1900,37.95023154,-121.2541419
3158,4652,0,0,12701,40.85873896,-121.7516919
3159,4665,0,0,1200,36.13834535,-119.5773091
3160,4666,0,0,100,39.93453641,-120.888431
3161,4667,0,0,201,39.80158709,-120.6447341
3162,4668,0,0,300,39.81765653,-120.4734811
3163,4702,0,0,30400,33.97828614,-117.3698676
3164,,,,,,
3165,4708,0,0,44520,33.83026531,-116.3699879
3166,4709,0,0,7306,34.0607835,-117.239083
3167,4712,0,0,42728,33.74050618,-117.157498
3168,4713,0,0,44524,33.93293854,-116.577403
3169,4714,0,0,430003,34.15911026,-117.9435457
3170,4715,0,0,25100,35.09371037,-114.7470399
3171,4717,0,0,4301,35.8381769,-119.0834602
3172,4722,0,0,44520,33.83003257,-116.3691404
3173,4745,0,0,42728,33.73847806,-117.1575012
3174,4746,0,0,408627,33.96881622,-117.9164988
3175,4750,0,0,536102,33.94805534,-118.1724311
3176,4764,0,0,554522,33.84923173,-118.0984883
3177,4771,0,0,554522,33.84922268,-118.0957846
3178,4772,0,0,555002,33.83139961,-118.0927193
3179,4781,0,0,570305,33.87989078,-118.1867899
3180,4799,0,0,650101,33.87002424,-118.3092752
3181,4808,0,0,460501,34.22153909,-118.1889739
3182,4814,0,0,901209,34.77747213,-118.7795301
3183,4818,0,0,920020,34.46766207,-118.4924824
3184,4819,0,0,920121,34.44631953,-118.5897344
3185,4820,0,0,920102,34.70380949,-118.7448548
3186,4821,0,0,6012,35.0385861,-118.2923992
3187,4830,0,0,920339,34.39407116,-118.6158164
3188,4850,0,0,533902,33.96541245,-118.1551022
3189,4853,0,0,7307,34.01091179,-117.190449
3190,4856,0,0,40618,34.03147622,-117.548286
3191,4858,0,0,12700,34.05709409,-117.5263649
3192,4859,0,0,462900,34.15121815,-118.0868923
3193,4862,0,0,2039,34.16301619,-117.4543028
3194,4863,0,0,2709,34.17802548,-117.4426297
3195,4864,0,0,2039,34.15447193,-117.4633063
3196,4866,0,0,121,33.93980612,-117.6888735
3197,4867,0,0,86303,33.80807414,-117.898592
3198,4873,0,0,32011,33.77302227,-117.6674069
3199,4882,0,0,460501,34.22234783,-118.1892537
3200,4885,0,0,920200,34.46651977,-118.5750062
